Date,Open,High,Low,Close,Adj Close,Volume
2005-04-04,10240.000000,10340.000000,10200.000000,10340.000000,7530.277344,17215000
2005-04-05,10340.000000,10340.000000,10340.000000,10340.000000,7530.277344,0
2005-04-06,10360.000000,10400.000000,10200.000000,10360.000000,7544.845215,20505000
2005-04-07,10360.000000,10400.000000,10300.000000,10360.000000,7544.845215,17855000
2005-04-08,10480.000000,10500.000000,10400.000000,10440.000000,7603.102539,13945000
2005-04-11,10440.000000,10440.000000,10320.000000,10340.000000,7530.277344,9565000
2005-04-12,10320.000000,10400.000000,10260.000000,10400.000000,7573.978516,10385000
2005-04-13,10360.000000,10400.000000,10320.000000,10360.000000,7544.845215,10675000
2005-04-14,10260.000000,10280.000000,10040.000000,10040.000000,7311.802246,33175000
2005-04-15,10000.000000,10040.000000,9780.000000,9830.000000,7158.860352,43345000
2005-04-18,9470.000000,9630.000000,9440.000000,9520.000000,6933.099609,43245000
2005-04-19,9540.000000,9600.000000,9480.000000,9480.000000,6903.966797,30145000
2005-04-20,9570.000000,9660.000000,9380.000000,9400.000000,6845.709961,32885000
2005-04-21,9240.000000,9400.000000,9150.000000,9320.000000,6787.444824,29320000
2005-04-22,9500.000000,9520.000000,9340.000000,9340.000000,6802.010742,16725000
2005-04-25,9240.000000,9490.000000,9240.000000,9490.000000,6911.251465,16435000
2005-04-26,9490.000000,9490.000000,9420.000000,9420.000000,6860.274902,9375000
2005-04-27,9260.000000,9340.000000,9220.000000,9280.000000,6758.316895,20590000
2005-04-28,9260.000000,9270.000000,9140.000000,9200.000000,6700.056152,19700000
2005-04-29,9040.000000,9130.000000,8990.000000,9040.000000,6583.533203,29275000
2005-05-02,9120.000000,9160.000000,9000.000000,9110.000000,6634.511719,11845000
2005-05-03,9100.000000,9230.000000,9050.000000,9100.000000,6627.227539,13870000
2005-05-04,9100.000000,9340.000000,9100.000000,9290.000000,6765.596191,17315000
2005-05-05,9290.000000,9290.000000,9290.000000,9290.000000,6765.596191,0
2005-05-06,9330.000000,9510.000000,9330.000000,9480.000000,6903.966797,24680000
2005-05-09,9500.000000,9550.000000,9410.000000,9500.000000,6918.535645,20035000
2005-05-10,9560.000000,9590.000000,9510.000000,9540.000000,6947.666992,10675000
2005-05-11,9500.000000,9510.000000,9430.000000,9440.000000,6874.838379,17300000
2005-05-12,9480.000000,9600.000000,9480.000000,9500.000000,6918.535645,20860000
2005-05-13,9500.000000,9700.000000,9440.000000,9630.000000,7013.208496,20545000
2005-05-16,9700.000000,9800.000000,9680.000000,9760.000000,7107.883789,17350000
2005-05-17,9800.000000,9860.000000,9670.000000,9790.000000,7129.734375,18175000
2005-05-18,9890.000000,9900.000000,9780.000000,9790.000000,7129.734375,17095000
2005-05-19,9860.000000,10020.000000,9850.000000,9970.000000,7260.821289,25435000
2005-05-20,9990.000000,10040.000000,9900.000000,9970.000000,7260.821289,11685000
2005-05-23,9920.000000,9970.000000,9890.000000,9960.000000,7253.539063,8045000
2005-05-24,9930.000000,9970.000000,9860.000000,9900.000000,7209.840332,12750000
2005-05-25,9870.000000,9930.000000,9670.000000,9690.000000,7056.905762,21315000
2005-05-26,9630.000000,9700.000000,9590.000000,9640.000000,7020.494629,13895000
2005-05-27,9800.000000,9860.000000,9730.000000,9800.000000,7137.014648,18775000
2005-05-30,9800.000000,9880.000000,9800.000000,9870.000000,7187.993164,11435000
2005-05-31,9850.000000,9880.000000,9730.000000,9780.000000,7122.449707,22275000
2005-06-01,9670.000000,9790.000000,9660.000000,9780.000000,7122.449707,16545000
2005-06-02,9900.000000,9910.000000,9750.000000,9750.000000,7100.600098,18320000
2005-06-03,9760.000000,9830.000000,9710.000000,9760.000000,7107.883789,17675000
2005-06-06,9760.000000,9760.000000,9760.000000,9760.000000,7107.883789,0
2005-06-07,9680.000000,9700.000000,9600.000000,9610.000000,6998.641113,24125000
2005-06-08,9560.000000,9620.000000,9500.000000,9550.000000,6954.946777,26785000
2005-06-09,9510.000000,9600.000000,9430.000000,9600.000000,6991.360840,37520000
2005-06-10,9600.000000,9890.000000,9540.000000,9830.000000,7158.860352,40645000
2005-06-13,9830.000000,9990.000000,9830.000000,9960.000000,7253.539063,22765000
2005-06-14,9960.000000,10020.000000,9880.000000,9930.000000,7231.692871,19495000
2005-06-15,9930.000000,10000.000000,9890.000000,10000.000000,7282.665527,22460000
2005-06-16,10000.000000,10040.000000,9940.000000,9970.000000,7260.821289,18395000
2005-06-17,9980.000000,9990.000000,9830.000000,9870.000000,7187.993164,23945000
2005-06-20,9870.000000,9880.000000,9790.000000,9810.000000,7144.297363,16605000
2005-06-21,9810.000000,9830.000000,9720.000000,9760.000000,7107.883789,20260000
2005-06-22,9760.000000,9880.000000,9740.000000,9860.000000,7180.709473,19650000
2005-06-23,9860.000000,9980.000000,9840.000000,9960.000000,7253.539063,25990000
2005-06-24,9920.000000,9920.000000,9780.000000,9820.000000,7151.580078,21780000
2005-06-27,9780.000000,9780.000000,9660.000000,9770.000000,7115.168945,28050000
2005-06-28,9770.000000,9810.000000,9710.000000,9790.000000,7129.734375,18530000
2005-06-29,9800.000000,9850.000000,9760.000000,9800.000000,7137.014648,19185000
2005-06-30,9800.000000,9960.000000,9800.000000,9880.000000,7195.276367,19835000
2005-07-01,9880.000000,10020.000000,9860.000000,10020.000000,7297.233398,26555000
2005-07-04,10100.000000,10180.000000,10020.000000,10060.000000,7326.365234,15655000
2005-07-05,10080.000000,10140.000000,10000.000000,10040.000000,7311.802246,9300000
2005-07-06,10060.000000,10140.000000,10060.000000,10080.000000,7340.931152,13455000
2005-07-07,10080.000000,10380.000000,10080.000000,10320.000000,7515.713867,31910000
2005-07-08,10340.000000,10440.000000,10320.000000,10320.000000,7515.713867,19665000
2005-07-11,10500.000000,10700.000000,10500.000000,10660.000000,7763.324707,34585000
2005-07-12,10800.000000,10960.000000,10740.000000,10820.000000,7879.846191,46835000
2005-07-13,10860.000000,10940.000000,10780.000000,10940.000000,7967.236328,25465000
2005-07-14,10980.000000,11020.000000,10940.000000,10940.000000,7967.236328,28885000
2005-07-15,10960.000000,11000.000000,10780.000000,10840.000000,7894.413086,26105000
2005-07-18,10860.000000,11040.000000,10820.000000,10980.000000,7996.368652,21220000
2005-07-19,11000.000000,11240.000000,10980.000000,11220.000000,8171.153320,33785000
2005-07-20,11240.000000,11340.000000,11100.000000,11160.000000,8127.457520,30025000
2005-07-21,11300.000000,11360.000000,11160.000000,11260.000000,8200.285156,26780000
2005-07-22,11180.000000,11200.000000,10920.000000,11040.000000,8040.067383,27575000
2005-07-25,11040.000000,11140.000000,11040.000000,11100.000000,8083.761719,18455000
2005-07-26,11120.000000,11160.000000,10940.000000,11020.000000,8025.500488,20630000
2005-07-27,11040.000000,11180.000000,10960.000000,11020.000000,8025.500488,18430000
2005-07-28,11040.000000,11320.000000,11040.000000,11200.000000,8156.591309,23655000
2005-07-29,11320.000000,11320.000000,11200.000000,11300.000000,8229.415039,17875000
2005-08-01,11320.000000,11380.000000,11220.000000,11380.000000,8287.673828,16470000
2005-08-02,11400.000000,11420.000000,11240.000000,11360.000000,8273.110352,14250000
2005-08-03,11500.000000,11540.000000,11360.000000,11360.000000,8273.110352,23635000
2005-08-04,11360.000000,11380.000000,11200.000000,11320.000000,8243.980469,18370000
2005-08-05,11220.000000,11220.000000,10960.000000,11060.000000,8054.628906,30100000
2005-08-08,11040.000000,11040.000000,10860.000000,11020.000000,8025.500488,18285000
2005-08-09,11020.000000,11060.000000,10900.000000,11000.000000,8010.935059,20325000
2005-08-10,11100.000000,11240.000000,11060.000000,11100.000000,8083.761719,16480000
2005-08-11,11100.000000,11400.000000,11100.000000,11340.000000,8258.545898,19885000
2005-08-12,11380.000000,11580.000000,11380.000000,11560.000000,8418.765625,24480000
2005-08-15,11560.000000,11560.000000,11560.000000,11560.000000,8418.765625,0
2005-08-16,11560.000000,11640.000000,11380.000000,11440.000000,8331.373047,26040000
2005-08-17,11320.000000,11440.000000,11200.000000,11440.000000,8331.373047,20420000
2005-08-18,11440.000000,11460.000000,11060.000000,11100.000000,8083.761719,33515000
2005-08-19,11100.000000,11120.000000,10980.000000,11060.000000,8054.628906,20935000
2005-08-22,11060.000000,11400.000000,11060.000000,11260.000000,8200.285156,19550000
2005-08-23,11280.000000,11380.000000,11200.000000,11240.000000,8185.720215,18770000
2005-08-24,11240.000000,11260.000000,10980.000000,11120.000000,8098.329590,23985000
2005-08-25,11060.000000,11100.000000,10880.000000,11040.000000,8040.067383,24360000
2005-08-26,11040.000000,11120.000000,10980.000000,10980.000000,7996.368652,18915000
2005-08-29,10840.000000,10840.000000,10720.000000,10800.000000,7865.281738,18275000
2005-08-30,10880.000000,10960.000000,10660.000000,10820.000000,7879.846191,14915000
2005-08-31,10680.000000,10920.000000,10680.000000,10880.000000,7923.543457,12205000
2005-09-01,10980.000000,11040.000000,10940.000000,10980.000000,7996.368652,11970000
2005-09-02,10980.000000,11140.000000,10960.000000,11080.000000,8069.195313,12190000
2005-09-05,11160.000000,11260.000000,11100.000000,11220.000000,8171.153320,10920000
2005-09-06,11260.000000,11520.000000,11260.000000,11380.000000,8287.673828,19050000
2005-09-07,11520.000000,11640.000000,11520.000000,11580.000000,8433.330078,17565000
2005-09-08,11700.000000,11860.000000,11600.000000,11740.000000,8549.850586,34625000
2005-09-09,11700.000000,11820.000000,11660.000000,11780.000000,8578.982422,13105000
2005-09-12,11880.000000,12000.000000,11780.000000,11780.000000,8578.982422,20070000
2005-09-13,11800.000000,12200.000000,11780.000000,12120.000000,8826.592773,34885000
2005-09-14,12100.000000,12300.000000,12040.000000,12260.000000,8928.552734,25585000
2005-09-15,12100.000000,12380.000000,12080.000000,12140.000000,8841.160156,29035000
2005-09-16,12080.000000,12120.000000,11760.000000,11860.000000,8637.244141,30625000
2005-09-19,11860.000000,11860.000000,11860.000000,11860.000000,8637.244141,0
2005-09-20,12000.000000,12060.000000,11840.000000,11860.000000,8637.244141,28045000
2005-09-21,11920.000000,12120.000000,11900.000000,12020.000000,8753.765625,19085000
2005-09-22,11860.000000,12000.000000,11840.000000,12000.000000,8739.201172,16000000
2005-09-23,11840.000000,11980.000000,11660.000000,11700.000000,8520.720703,18675000
2005-09-26,11720.000000,12000.000000,11720.000000,11940.000000,8695.503906,21895000
2005-09-27,11960.000000,11980.000000,11800.000000,11860.000000,8637.244141,15910000
2005-09-28,11800.000000,12000.000000,11740.000000,11960.000000,8710.072266,13505000
2005-09-29,11880.000000,11980.000000,11800.000000,11860.000000,8637.244141,18509700
2005-09-30,11880.000000,12000.000000,11760.000000,11760.000000,8564.416016,21192950
2005-10-03,11760.000000,11760.000000,11760.000000,11760.000000,8564.416016,0
2005-10-04,11800.000000,12140.000000,11800.000000,12060.000000,8782.894531,26986050
2005-10-05,12080.000000,12280.000000,11960.000000,12020.000000,8753.765625,21874300
2005-10-06,11900.000000,11900.000000,11700.000000,11740.000000,8549.850586,20716650
2005-10-07,11560.000000,11760.000000,11520.000000,11660.000000,8491.592773,25602800
2005-10-10,11680.000000,11940.000000,11660.000000,11860.000000,8637.244141,15080150
2005-10-11,11760.000000,11980.000000,11740.000000,11960.000000,8710.072266,10695550
2005-10-12,11860.000000,11880.000000,11540.000000,11560.000000,8418.765625,26597200
2005-10-13,11420.000000,11480.000000,11160.000000,11300.000000,8229.415039,36035800
2005-10-14,11300.000000,11440.000000,11200.000000,11300.000000,8229.415039,31305500
2005-10-17,11200.000000,11380.000000,11200.000000,11260.000000,8200.285156,17525000
2005-10-18,11280.000000,11380.000000,11260.000000,11320.000000,8243.980469,17588650
2005-10-19,11200.000000,11220.000000,11000.000000,11040.000000,8040.067383,18547750
2005-10-20,11200.000000,11220.000000,11040.000000,11120.000000,8098.329590,17849800
2005-10-21,11000.000000,11320.000000,10980.000000,11280.000000,8214.848633,20033250
2005-10-24,11320.000000,11420.000000,11220.000000,11320.000000,8243.980469,16487150
2005-10-25,11440.000000,11560.000000,11280.000000,11300.000000,8229.415039,18269150
2005-10-26,11240.000000,11320.000000,11180.000000,11260.000000,8200.285156,15002350
2005-10-27,11260.000000,11360.000000,11120.000000,11160.000000,8127.457520,19331000
2005-10-28,10980.000000,11020.000000,10900.000000,10920.000000,7952.673828,21614800
2005-10-31,10980.000000,11100.000000,10960.000000,11060.000000,8054.628906,19203500
2005-11-01,11200.000000,11360.000000,11180.000000,11300.000000,8229.415039,29155950
2005-11-02,11280.000000,11600.000000,11280.000000,11500.000000,8375.066406,15716000
2005-11-03,11760.000000,11840.000000,11700.000000,11740.000000,8549.850586,22394000
2005-11-04,11940.000000,12000.000000,11860.000000,11980.000000,8724.636719,24807150
2005-11-07,12040.000000,12060.000000,11820.000000,11960.000000,8710.072266,12834600
2005-11-08,12000.000000,12060.000000,11940.000000,12040.000000,8768.333984,12065550
2005-11-09,12020.000000,12140.000000,11920.000000,12000.000000,8739.201172,14940450
2005-11-10,12020.000000,12140.000000,11980.000000,12100.000000,8812.031250,17080450
2005-11-11,12340.000000,12480.000000,12280.000000,12360.000000,9001.379883,29524650
2005-11-14,12420.000000,12580.000000,12320.000000,12520.000000,9117.901367,20931600
2005-11-15,12520.000000,12580.000000,12220.000000,12400.000000,9030.508789,14063750
2005-11-16,12320.000000,12600.000000,12320.000000,12600.000000,9176.161133,14038850
2005-11-17,12540.000000,12560.000000,12380.000000,12480.000000,9088.767578,12542600
2005-11-18,12500.000000,12600.000000,12380.000000,12520.000000,9117.901367,14163300
2005-11-21,12640.000000,12640.000000,12240.000000,12360.000000,9001.379883,24063600
2005-11-22,12220.000000,12240.000000,11740.000000,11840.000000,8622.679688,45564250
2005-11-23,12000.000000,12260.000000,11980.000000,12140.000000,8841.160156,42389900
2005-11-24,12360.000000,12360.000000,12100.000000,12160.000000,8855.724609,15155400
2005-11-25,12160.000000,12220.000000,11920.000000,12000.000000,8739.201172,15658550
2005-11-28,12000.000000,12060.000000,11920.000000,12020.000000,8753.765625,9434350
2005-11-29,11960.000000,12040.000000,11760.000000,11880.000000,8651.809570,17159050
2005-11-30,11860.000000,12080.000000,11860.000000,12000.000000,8739.201172,17308450
2005-12-01,11920.000000,12160.000000,11900.000000,12100.000000,8812.031250,19357700
2005-12-02,12400.000000,12460.000000,12280.000000,12340.000000,8986.811523,19342900
2005-12-05,12440.000000,12500.000000,12360.000000,12460.000000,9074.204102,12418300
2005-12-06,12380.000000,12620.000000,12340.000000,12600.000000,9176.161133,21114200
2005-12-07,12600.000000,12900.000000,12480.000000,12780.000000,9307.250000,26531300
2005-12-08,12700.000000,12800.000000,12520.000000,12640.000000,9205.293945,26904650
2005-12-09,12560.000000,12620.000000,12260.000000,12420.000000,9045.074219,23027250
2005-12-12,12440.000000,12560.000000,12340.000000,12360.000000,9001.379883,18588950
2005-12-13,12420.000000,12460.000000,12260.000000,12400.000000,9030.508789,16596150
2005-12-14,12440.000000,12540.000000,12160.000000,12220.000000,8899.422852,26300350
2005-12-15,12180.000000,12320.000000,12020.000000,12180.000000,8870.289063,18607050
2005-12-16,12120.000000,12120.000000,11860.000000,12000.000000,8739.201172,29408600
2005-12-19,12140.000000,12280.000000,12040.000000,12180.000000,8870.289063,17987750
2005-12-20,12060.000000,12280.000000,12040.000000,12240.000000,8913.984375,17198500
2005-12-21,12280.000000,12700.000000,12280.000000,12560.000000,9147.034180,25337350
2005-12-22,12700.000000,12940.000000,12620.000000,12680.000000,9234.424805,28095000
2005-12-23,12840.000000,13040.000000,12720.000000,12900.000000,9394.641602,28658350
2005-12-26,13000.000000,13260.000000,12980.000000,13080.000000,9525.729492,17830000
2005-12-27,13180.000000,13280.000000,12960.000000,13220.000000,9627.687500,18003350
2005-12-28,13160.000000,13260.000000,13100.000000,13220.000000,9627.687500,21403250
2005-12-29,13200.000000,13400.000000,13140.000000,13160.000000,9583.991211,20916500
2006-01-02,13280.000000,13360.000000,13120.000000,13200.000000,9613.124023,16985900
2006-01-03,13200.000000,13320.000000,13120.000000,13280.000000,9671.383789,17385550
2006-01-04,13500.000000,14000.000000,13460.000000,13940.000000,10152.038086,38604500
2006-01-05,13900.000000,13900.000000,13420.000000,13580.000000,9889.860352,25783750
2006-01-06,13700.000000,13760.000000,13580.000000,13680.000000,9962.690430,17394550
2006-01-09,13900.000000,13940.000000,13660.000000,13740.000000,10006.386719,14995150
2006-01-10,13900.000000,14020.000000,13760.000000,14020.000000,10210.300781,23642650
2006-01-11,13860.000000,13960.000000,13580.000000,13680.000000,9962.690430,17463600
2006-01-12,13680.000000,13840.000000,13620.000000,13720.000000,9991.820313,20117150
2006-01-13,13540.000000,13880.000000,13360.000000,13840.000000,10079.212891,23698600
2006-01-16,14000.000000,14140.000000,13920.000000,14120.000000,10283.127930,19141550
2006-01-17,14140.000000,14420.000000,13940.000000,13940.000000,10152.038086,21328900
2006-01-18,13700.000000,13780.000000,13460.000000,13600.000000,9904.427734,30346800
2006-01-19,13640.000000,13900.000000,13600.000000,13800.000000,10050.081055,19527000
2006-01-20,14040.000000,14160.000000,13700.000000,13740.000000,10006.386719,23040500
2006-01-23,13540.000000,13900.000000,13420.000000,13700.000000,9977.253906,26815250
2006-01-24,13660.000000,14000.000000,13600.000000,13940.000000,10152.038086,29027200
2006-01-25,14180.000000,14400.000000,14100.000000,14220.000000,10355.954102,29240350
2006-01-26,14280.000000,14360.000000,14100.000000,14340.000000,10443.345703,18556250
2006-01-27,14400.000000,14480.000000,14260.000000,14400.000000,10487.039063,15678300
2006-01-31,14460.000000,14820.000000,14380.000000,14800.000000,10778.349609,22323350
2006-02-01,14700.000000,14860.000000,14460.000000,14580.000000,10618.128906,22008350
2006-02-02,14760.000000,14780.000000,14400.000000,14500.000000,10559.870117,19091550
2006-02-03,14360.000000,14360.000000,14040.000000,14080.000000,10253.998047,22207700
2006-02-06,14000.000000,14120.000000,13860.000000,14120.000000,10283.127930,21292250
2006-02-07,14180.000000,14600.000000,14120.000000,14120.000000,10283.127930,16585550
2006-02-08,14000.000000,14180.000000,13700.000000,13820.000000,10064.646484,19114600
2006-02-09,13920.000000,13940.000000,13740.000000,13860.000000,10093.776367,18383250
2006-02-10,13840.000000,13920.000000,13580.000000,13740.000000,10006.386719,21849750
2006-02-13,13720.000000,13740.000000,13360.000000,13500.000000,9831.601563,24189900
2006-02-14,13400.000000,13540.000000,13260.000000,13460.000000,9802.469727,25982850
2006-02-15,13560.000000,13560.000000,13080.000000,13080.000000,9525.729492,33419850
2006-02-16,13020.000000,13140.000000,12920.000000,13140.000000,9569.423828,24749200
2006-02-17,13220.000000,13480.000000,13200.000000,13460.000000,9802.469727,21790650
2006-02-20,13360.000000,13680.000000,13340.000000,13660.000000,9948.126953,16332050
2006-02-21,13640.000000,13660.000000,13400.000000,13460.000000,9802.469727,17356300
2006-02-22,13380.000000,13580.000000,13260.000000,13400.000000,9758.775391,24953700
2006-02-23,13420.000000,13680.000000,13420.000000,13620.000000,9918.995117,16389950
2006-02-24,13560.000000,13640.000000,13500.000000,13540.000000,9860.731445,14116450
2006-02-27,13560.000000,13820.000000,13540.000000,13820.000000,10064.646484,11793500
2006-02-28,13880.000000,13960.000000,13660.000000,13740.000000,10006.386719,12647050
2006-03-02,13920.000000,14000.000000,13680.000000,13860.000000,10093.776367,15105700
2006-03-03,13640.000000,13680.000000,13000.000000,13080.000000,9525.729492,37932400
2006-03-06,13120.000000,13160.000000,12980.000000,13160.000000,9583.991211,22717900
2006-03-07,13000.000000,13040.000000,12540.000000,12600.000000,9176.161133,39482000
2006-03-08,12300.000000,12520.000000,12160.000000,12460.000000,9074.204102,49381050
2006-03-09,12320.000000,12580.000000,12220.000000,12360.000000,9001.379883,38599000
2006-03-10,12280.000000,12640.000000,12280.000000,12440.000000,9059.639648,28422100
2006-03-13,12580.000000,12640.000000,12480.000000,12640.000000,9205.293945,19012200
2006-03-14,12560.000000,12640.000000,12380.000000,12480.000000,9088.767578,17767050
2006-03-15,12580.000000,12740.000000,12560.000000,12600.000000,9176.161133,19438500
2006-03-16,12740.000000,12820.000000,12620.000000,12640.000000,9205.293945,14018000
2006-03-17,12580.000000,12800.000000,12440.000000,12740.000000,9278.119141,13567500
2006-03-20,12780.000000,12800.000000,12560.000000,12780.000000,9307.250000,9950600
2006-03-21,12760.000000,12800.000000,12600.000000,12680.000000,9234.424805,11453100
2006-03-22,12500.000000,12540.000000,12180.000000,12280.000000,8943.119141,30051700
2006-03-23,12280.000000,12380.000000,12080.000000,12160.000000,8855.724609,25534150
2006-03-24,12160.000000,12240.000000,12100.000000,12180.000000,8870.289063,17171750
2006-03-27,12100.000000,12580.000000,12100.000000,12500.000000,9103.335938,19508950
2006-03-28,12320.000000,12600.000000,12320.000000,12560.000000,9147.034180,15167900
2006-03-29,12420.000000,12520.000000,12300.000000,12520.000000,9117.901367,15189400
2006-03-30,12640.000000,12680.000000,12360.000000,12460.000000,9074.204102,14663350
2006-03-31,12400.000000,12600.000000,12360.000000,12600.000000,9176.161133,20635450
2006-04-03,12720.000000,12960.000000,12640.000000,12880.000000,9380.075195,20549650
2006-04-04,12920.000000,13120.000000,12860.000000,13060.000000,9511.165039,19369350
2006-04-05,13100.000000,13220.000000,12900.000000,12980.000000,9452.901367,12634700
2006-04-06,13180.000000,13320.000000,13060.000000,13160.000000,9583.991211,22420200
2006-04-07,13160.000000,13200.000000,12960.000000,13080.000000,9525.729492,17596300
2006-04-10,12900.000000,12980.000000,12740.000000,12840.000000,9350.946289,20369150
2006-04-11,12740.000000,12800.000000,12520.000000,12700.000000,9248.986328,15767900
2006-04-12,12640.000000,12660.000000,12520.000000,12600.000000,9176.161133,12271800
2006-04-13,12520.000000,12760.000000,12500.000000,12740.000000,9278.119141,21813050
2006-04-14,12760.000000,13280.000000,12700.000000,13120.000000,9554.859375,32653200
2006-04-17,13200.000000,13220.000000,12900.000000,12980.000000,9452.901367,13798350
2006-04-18,12960.000000,13200.000000,12880.000000,13160.000000,9583.991211,20338250
2006-04-19,13460.000000,13500.000000,13260.000000,13300.000000,9685.948242,21183350
2006-04-20,13300.000000,13440.000000,13220.000000,13260.000000,9656.816406,17605300
2006-04-21,13400.000000,13940.000000,13340.000000,13800.000000,10050.081055,40474150
2006-04-24,13800.000000,13800.000000,13400.000000,13460.000000,9802.469727,31490750
2006-04-25,13160.000000,13440.000000,13060.000000,13200.000000,9613.124023,28671400
2006-04-26,13200.000000,13360.000000,13080.000000,13360.000000,9729.647461,22000500
2006-04-27,13360.000000,13400.000000,13160.000000,13280.000000,9671.383789,19383250
2006-04-28,13240.000000,13240.000000,12860.000000,12880.000000,9380.075195,27901900
2006-05-02,12880.000000,13020.000000,12640.000000,12980.000000,9452.901367,27714750
2006-05-03,12980.000000,13120.000000,12780.000000,12780.000000,9307.250000,21147150
2006-05-04,12780.000000,12940.000000,12700.000000,12920.000000,9409.206055,17803750
2006-05-08,13100.000000,13240.000000,13020.000000,13100.000000,9540.294922,17595050
2006-05-09,13160.000000,13360.000000,13140.000000,13220.000000,9627.687500,18637850
2006-05-10,13220.000000,13300.000000,13040.000000,13100.000000,9540.294922,17858600
2006-05-11,13140.000000,13260.000000,13060.000000,13260.000000,9656.816406,18471150
2006-05-12,13200.000000,13200.000000,12820.000000,13080.000000,9525.729492,24975900
2006-05-15,12920.000000,13000.000000,12780.000000,13000.000000,9467.468750,28216750
2006-05-16,12960.000000,13000.000000,12740.000000,12820.000000,9336.377930,22209700
2006-05-17,12840.000000,13200.000000,12840.000000,13100.000000,9540.294922,22440100
2006-05-18,12760.000000,12880.000000,12660.000000,12820.000000,9336.377930,22060000
2006-05-19,12840.000000,12880.000000,12620.000000,12760.000000,9292.684570,20910000
2006-05-22,12840.000000,12880.000000,12620.000000,12760.000000,9292.684570,22223550
2006-05-23,12300.000000,12660.000000,12220.000000,12600.000000,9176.161133,29837200
2006-05-24,12600.000000,12680.000000,12300.000000,12600.000000,9176.161133,27036100
2006-05-25,12580.000000,12620.000000,12300.000000,12300.000000,8957.682617,24470000
2006-05-26,12520.000000,12640.000000,12340.000000,12420.000000,9045.074219,23180950
2006-05-29,12440.000000,12540.000000,12400.000000,12440.000000,9059.639648,14920000
2006-05-30,12440.000000,12480.000000,12240.000000,12260.000000,8928.552734,20915300
2006-05-31,12440.000000,12540.000000,12400.000000,12440.000000,9059.639648,15162550
2006-06-01,12140.000000,12320.000000,12020.000000,12120.000000,8826.592773,29650600
2006-06-02,12220.000000,12360.000000,12120.000000,12280.000000,8943.119141,19403200
2006-06-05,12360.000000,12380.000000,12200.000000,12260.000000,8928.552734,15993450
2006-06-07,11920.000000,12100.000000,11920.000000,12000.000000,8739.201172,30545950
2006-06-08,11980.000000,11980.000000,11500.000000,11540.000000,8404.201172,41207100
2006-06-09,11560.000000,11660.000000,11460.000000,11500.000000,8375.066406,30558000
2006-06-12,11520.000000,11520.000000,11260.000000,11480.000000,8360.501953,21498400
2006-06-13,11200.000000,11220.000000,10960.000000,10980.000000,7996.368652,41305250
2006-06-14,10880.000000,11220.000000,10820.000000,11060.000000,8054.628906,32644700
2006-06-15,11280.000000,11280.000000,11060.000000,11100.000000,8083.761719,18344000
2006-06-16,11520.000000,11540.000000,11300.000000,11420.000000,8316.806641,28129000
2006-06-19,11420.000000,11520.000000,11220.000000,11300.000000,8229.415039,20069800
2006-06-20,11260.000000,11320.000000,11040.000000,11120.000000,8098.329590,19583950
2006-06-21,11120.000000,11280.000000,11100.000000,11140.000000,8112.891113,13499300
2006-06-22,11300.000000,11440.000000,11200.000000,11320.000000,8243.980469,22982200
2006-06-23,11300.000000,11420.000000,11220.000000,11360.000000,8273.110352,14896500
2006-06-26,11400.000000,11700.000000,11400.000000,11640.000000,8477.027344,22351250
2006-06-27,11700.000000,11800.000000,11660.000000,11660.000000,8491.592773,15767750
2006-06-28,11500.000000,11600.000000,11420.000000,11600.000000,8447.896484,18377100
2006-06-29,11700.000000,11840.000000,11680.000000,11800.000000,8600.963867,15998850
2006-06-30,12140.000000,12180.000000,12040.000000,12060.000000,8790.475586,29176450
2006-07-03,12140.000000,12220.000000,12080.000000,12100.000000,8819.631836,12593400
2006-07-04,12220.000000,12240.000000,12020.000000,12020.000000,8761.320313,9270000
2006-07-05,11700.000000,12100.000000,11700.000000,12060.000000,8790.475586,13375000
2006-07-06,11860.000000,12000.000000,11800.000000,11960.000000,8717.586914,17500000
2006-07-07,12020.000000,12120.000000,12000.000000,12020.000000,8761.320313,14365000
2006-07-10,11880.000000,12140.000000,11780.000000,12120.000000,8834.209961,17315000
2006-07-11,11880.000000,12240.000000,11880.000000,12160.000000,8863.365234,16385000
2006-07-12,12120.000000,12240.000000,11980.000000,12160.000000,8863.365234,23300000
2006-07-13,12000.000000,12180.000000,11900.000000,12000.000000,8746.744141,22835000
2006-07-14,11740.000000,11820.000000,11640.000000,11680.000000,8513.498047,24250000
2006-07-18,11520.000000,11680.000000,11520.000000,11640.000000,8484.340820,14245000
2006-07-19,11600.000000,11760.000000,11600.000000,11600.000000,8455.182617,11125000
2006-07-20,11880.000000,11960.000000,11800.000000,11960.000000,8717.586914,21960000
2006-07-21,11820.000000,11940.000000,11800.000000,11880.000000,8659.273438,8896300
2006-07-24,11740.000000,11880.000000,11660.000000,11800.000000,8600.963867,14934950
2006-07-25,11920.000000,12040.000000,11880.000000,11960.000000,8717.586914,15877650
2006-07-26,11960.000000,12080.000000,11920.000000,11980.000000,8732.164063,7650000
2006-07-27,11980.000000,12100.000000,11880.000000,12080.000000,8805.052734,14995000
2006-07-28,12000.000000,12080.000000,11940.000000,12020.000000,8761.320313,9564450
2006-07-31,12200.000000,12280.000000,12160.000000,12160.000000,8863.365234,23415250
2006-08-01,12180.000000,12300.000000,12100.000000,12100.000000,8819.631836,13372450
2006-08-02,12060.000000,12280.000000,12040.000000,12160.000000,8863.365234,10944800
